Allele.name	Allele.primaryIdentifier	Allele.symbol	Allele.publications.pubMedId	Allele.projectCollection
potassium channel tetramerisation domain containing 13; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4944510	Kctd13<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 13; targeted mutation 1, Velocigene	MGI:5292984	Kctd13<tm1(KOMP)Vlcg>	29088697	KOMP-Regeneron
potassium channel tetramerisation domain containing 14; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434119	Kctd14<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 14; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434510	Kctd14<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 15; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432583	Kctd15<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 15; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432583	Kctd15<tm1a(EUCOMM)Wtsi>	26839965	EUCOMM
potassium channel tetramerisation domain containing 15; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548790	Kctd15<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
potassium channel tetramerisation domain containing 15; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4431945	Kctd15<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 17; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4441854	Kctd17<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 17; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4441867	Kctd17<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 19; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363769	Kctd19<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium channel tetramerisation domain containing 19; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4820048	Kctd19<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium channel tetramerisation domain containing 19; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4820175	Kctd19<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium channel tetramerisation domain containing 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5052490	Kctd1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 21; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5140446	Kctd21<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium channel tetramerisation domain containing 21; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5140428	Kctd21<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium channel tetramerisation domain containing 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433862	Kctd2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5052494	Kctd3<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432422	Kctd5<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 5; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4432777	Kctd5<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 6; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433168	Kctd6<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 6; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433432	Kctd6<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium channel tetramerisation domain containing 7; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364042	Kctd7<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium channel tetramerisation domain containing 7; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362463	Kctd7<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4419229	Kcnn1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4419448	Kcnn1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433082	Kcnn3<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433731	Kcnn3<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 10; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4451428	Kcnj10<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium inwardly-rectifying channel, subfamily J, member 10; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4451403	Kcnj10<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium inwardly rectifying channel, subfamily J, member 11; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5473147	Kcnj11<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly rectifying channel, subfamily J, member 11; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5472725	Kcnj11<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 12; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432694	Kcnj12<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 12; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433562	Kcnj12<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 12; targeted mutation 3a, Wellcome Trust Sanger Institute	MGI:5511920	Kcnj12<tm3a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 12; targeted mutation 3e, Wellcome Trust Sanger Institute	MGI:5511894	Kcnj12<tm3e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 13; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362275	Kcnj13<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium inwardly-rectifying channel, subfamily J, member 13; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363508	Kcnj13<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium inwardly-rectifying channel, subfamily J, member 13; targeted mutation 1, Velocigene	MGI:5312614	Kcnj13<tm1(KOMP)Vlcg>	26402555	KOMP-Regeneron
potassium inwardly-rectifying channel, subfamily J, member 14; targeted mutation 2b, Helmholtz Zentrum Muenchen GmbH	MGI:5637127	Kcnj14<tm2b(EUCOMM)Hmgu>	27626380	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 15; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434371	Kcnj15<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 15; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433940	Kcnj15<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 16; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842402	Kcnj16<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 16; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4842440	Kcnj16<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5426612	Kcnj2<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium inwardly-rectifying channel, subfamily J, member 3; targeted mutation 1.1, Velocigene	MGI:5695876	Kcnj3<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
potassium inwardly-rectifying channel, subfamily J, member 9; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH	MGI:5548379	Kcnj9<tm1b(EUCOMM)Hmgu>	25849460	EUCOMM
potassium inwardly-rectifying channel, subfamily J, member 9; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH	MGI:5548379	Kcnj9<tm1b(EUCOMM)Hmgu>	27626380	EUCOMM
potassium large conductance calcium-activated channel, subfamily M, alpha member 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4939742	Kcnma1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5426648	Kcns3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5426611	Kcns3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, Isk-related subfamily, gene 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431909	Kcne2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, Isk-related subfamily, gene 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431909	Kcne2<tm1a(EUCOMM)Wtsi>	25127743	EUCOMM
potassium voltage-gated channel, Isk-related subfamily, gene 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4431828	Kcne2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, Isk-related subfamily, gene 3; targeted mutation 1, Velocigene	MGI:5292850	Kcne3<tm1(KOMP)Vlcg>	24727472	KOMP-Regeneron
potassium voltage gated channel, Shab-related subfamily, member 1; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH	MGI:5695133	Kcnb1<tm1b(EUCOMM)Hmgu>	27626380	EUCOMM
potassium voltage-gated channel, shaker-related subfamily, beta member 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4365209	Kcnab2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, shaker-related subfamily, beta member 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362675	Kcnab2<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, shaker-related subfamily, beta member 2; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5299534	Kcnab2<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, shaker-related subfamily, beta member 3; targeted mutation 1.1, Velocigene	MGI:5695894	Kcnab3<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
potassium voltage-gated channel, shaker-related subfamily, beta member 3; targeted mutation 3a, Wellcome Trust Sanger Institute	MGI:5050928	Kcnab3<tm3a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, shaker-related subfamily, beta member 3; targeted mutation 3e, Wellcome Trust Sanger Institute	MGI:5050972	Kcnab3<tm3e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, shaker-related subfamily, member 10; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4419638	Kcna10<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, shaker-related subfamily, member 10; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5297892	Kcna10<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, shaker-related subfamily, member 10; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5297887	Kcna10<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, shaker-related subfamily, member 1; targeted mutation 1.1, Velocigene	MGI:5605842	Kcna1<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
potassium voltage-gated channel, shaker-related subfamily, member 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842666	Kcna2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, shaker-related subfamily, member 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4880985	Kcna4<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, shaker-related subfamily, member 4; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4881941	Kcna4<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, shaker-related subfamily, member 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5473188	Kcna5<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, shaker-related subfamily, member 5; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5472761	Kcna5<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, shaker-related subfamily, member 7; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5052509	Kcna7<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, Shal-related family, member 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363607	Kcnd2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, Shal-related family, member 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362655	Kcnd3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage gated channel, Shaw-related subfamily, member 1; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4847682	Kcnc1<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage gated channel, Shaw-related subfamily, member 1; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4847691	Kcnc1<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage gated channel, Shaw-related subfamily, member 2; targeted mutation 1.1, Velocigene	MGI:5695975	Kcnc2<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
potassium voltage gated channel, Shaw-related subfamily, member 2; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5050963	Kcnc2<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage gated channel, Shaw-related subfamily, member 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5052506	Kcnc4<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily G, member 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4888932	Kcng1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily G, member 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4888934	Kcng1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily G, member 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4451584	Kcng3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, subfamily G, member 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4451465	Kcng3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, subfamily G, member 4; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4840575	Kcng4<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily H (eag-related), member 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432138	Kcnh2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily H (eag-related), member 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433884	Kcnh2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily H (eag-related), member 3; targeted mutation 1.1, Velocigene	MGI:5445933	Kcnh3<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
potassium voltage-gated channel, subfamily H (eag-related), member 3; targeted mutation 1.1, Velocigene	MGI:5445933	Kcnh3<tm1.1(KOMP)Vlcg>	28700664	KOMP-Regeneron
potassium voltage-gated channel, subfamily H (eag-related), member 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4460286	Kcnh4<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, subfamily H (eag-related), member 4; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5637120	Kcnh4<tm1b(KOMP)Wtsi>	26398943	KOMP-CSD
potassium voltage-gated channel, subfamily H (eag-related), member 4; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5637120	Kcnh4<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
potassium voltage-gated channel, subfamily H (eag-related), member 4; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4461476	Kcnh4<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, subfamily H (eag-related), member 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842603	Kcnh5<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily H (eag-related), member 5; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4842624	Kcnh5<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily H (eag-related), member 6; targeted mutation 1.1, Velocigene	MGI:5695959	Kcnh6<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
potassium voltage-gated channel, subfamily H (eag-related), member 6; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4456840	Kcnh6<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily Q, member 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432710	Kcnq2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily Q, member 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4432856	Kcnq2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
potassium voltage-gated channel, subfamily Q, member 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4462571	Kcnq5<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
potassium voltage-gated channel, subfamily Q, member 5; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4948609	Kcnq5<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
POTE ankyrin domain family, member G; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842788	Poteg<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
POU domain, class 1, transcription factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4938556	Pou1f1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
POU domain, class 1, transcription factor 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4938605	Pou1f1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
POU domain, class 2, associating factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4947733	Pou2af1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
POU domain, class 2, transcription factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431770	Pou2f1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
POU domain, class 2, transcription factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431770	Pou2f1<tm1a(EUCOMM)Wtsi>	26481684	EUCOMM
POU domain, class 2, transcription factor 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4432529	Pou2f1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
POU domain, class 2, transcription factor 1; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5472854	Pou2f1<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
POU domain, class 2, transcription factor 2; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH	MGI:4847790	Pou2f2<tm1a(EUCOMM)Hmgu>	26993806	EUCOMM
POU domain, class 2, transcription factor 2; targeted mutation 1c, Helmholtz Zentrum Muenchen GmbH	MGI:5767180	Pou2f2<tm1c(EUCOMM)Hmgu>	26993806	EUCOMM
POU domain, class 2, transcription factor 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433414	Pou2f3<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
POU domain, class 4, transcription factor 3; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4419116	Pou4f3<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
POU domain, class 6, transcription factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4419381	Pou6f1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
POU domain, class 6, transcription factor 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4419562	Pou6f1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
POU domain, class 6, transcription factor 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5428547	Pou6f2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
POU domain, class 6, transcription factor 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5428510	Pou6f2<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
POZ (BTB) and AT hook containing zinc finger 1; targeted mutation 1.1, Velocigene	MGI:5695909	Patz1<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
POZ (BTB) and AT hook containing zinc finger 1; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4868033	Patz1<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
PQ loop repeat containing 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433169	Pqlc1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
PQ loop repeat containing 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434403	Pqlc1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
PQ loop repeat containing 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4947825	Pqlc2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
PQ loop repeat containing; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4820031	Pqlc3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
PQ loop repeat containing; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4820088	Pqlc3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
PRA1 domain family 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4457577	Praf2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
PRA1 domain family 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4457557	Praf2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
praja ring finger ubiquitin ligase 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5006789	Pja1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
praja ring finger ubiquitin ligase 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5006798	Pja1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
praja ring finger ubiquitin ligase 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432417	Pja2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
praja ring finger ubiquitin ligase 2; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5572033	Pja2<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
praja ring finger ubiquitin ligase 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433746	Pja2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
PRAME family member 12; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4951123	Pramef12<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
PRAME family member 12; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4951138	Pramef12<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
PRAME family member 17; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4419212	Pramef17<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
PRAME family member 17; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4419270	Pramef17<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
